 ! LAMMPS data file (atom_style full)
        1955  atoms
           2  atom types
           0  bonds
           0  bond types
           0  angles
           0  angle types
           0  dihedrals
           0  dihedral types
           0  impropers
           0  improper types

   -20.00000000     20.00000000 xlo xhi
   -20.00000000     20.00000000 ylo yhi
   -20.00000000     20.00000000 zlo zhi

 Masses

    1    39.962000
    2    39.962000

 Atoms

   219     44    2   0.00000000  -18.0962920  -16.3340607  -10.1785964
   220     44    2   0.00000000    8.6900393  -17.0123098    0.9373061
   221     44    2   0.00000000    2.7351471  -18.4659151  -10.8549612
   222     44    2   0.00000000  -17.1221749   15.7518129   -6.5266831
   223     44    2   0.00000000   18.4243423  -14.6608827   -7.3330979
   224     44    2   0.00000000  -16.1230709  -15.5113614   15.6337107
   225     44    2   0.00000000  -16.5339081  -11.0630661  -13.1055057
   226     44    2   0.00000000  -19.0181559   13.6723006    6.4782254
   227     44    2   0.00000000   -2.3523949   18.3302389   17.9294947
   228     44    2   0.00000000   -2.7767327   11.4157426    2.4810257
   229     44    2   0.00000000   12.8925486   18.2544951   -0.2262508
   230     44    2   0.00000000    2.4982764  -15.4400170    5.5078722
   231     44    2   0.00000000  -17.7564612   10.9232831  -19.5220680
   232     44    2   0.00000000  -17.4246819   10.9912576   15.2173193
   233     44    2   0.00000000   11.3171342   16.2322969    1.3210351
   234     44    2   0.00000000  -19.7162143  -15.5802257  -12.4279171
   235     44    2   0.00000000   -1.8730201   10.1248853    7.0175472
   236     44    2   0.00000000   17.4743156  -12.2299025    8.7225353
   237     44    2   0.00000000   -8.6513508  -14.8514009  -15.5157281
   238     44    2   0.00000000   11.1551669  -19.4272634   -7.7446428
   239     44    2   0.00000000   -0.0482105  -14.2450340   15.6350187
   240     44    2   0.00000000    7.2325826   11.8717970    2.4327171
   241     44    2   0.00000000  -14.7272941   11.0180983   15.6572146
   242     44    2   0.00000000   -5.8538277   19.6978805   19.7147229
   243     44    2   0.00000000   -6.7899477   16.6328809  -11.4388591
   244     44    2   0.00000000  -14.2830976  -17.0728059    5.5345415
   245     44    2   0.00000000  -13.1338185  -11.6985195   -7.9693700
   246     44    2   0.00000000  -12.8948859  -15.6795777    9.9880413
   247     44    2   0.00000000   15.2737650   13.3961412  -12.1140649
   248     44    2   0.00000000  -18.2487188  -15.0309600    3.2320057
   249     44    2   0.00000000  -15.5425454  -16.4665646   10.4993069
   250     44    2   0.00000000   11.1636924  -10.3340728   19.7092917
   251     44    2   0.00000000  -10.4236507  -13.9852156   17.4341140
   252     44    2   0.00000000    4.2161321  -10.6897930    6.9701261
   253     44    2   0.00000000    8.3648226  -10.2078020    2.9463046
   254     44    2   0.00000000    6.0971504  -11.7169578  -11.4938302
   255     44    2   0.00000000   -7.8554057   11.3315449   10.1444475
   256     44    2   0.00000000   10.6220357  -14.9378993   17.1053172
   257     44    2   0.00000000    2.7598066  -16.8093060  -17.0448584
   258     44    2   0.00000000   11.1130541   19.2034220   19.2582612
   259     44    2   0.00000000    7.3660791   16.7524973   -7.1223970
   260     44    2   0.00000000    2.3951744   13.7627914  -17.9668501
   261     44    2   0.00000000    5.9189541  -13.8780872    9.6277379
   262     44    2   0.00000000    7.2432094  -19.5388357  -11.6840333
   263     44    2   0.00000000    3.8313627  -16.5904526   -3.6259925
   264     44    2   0.00000000   15.9858423   18.2985672  -12.0536763
   265     44    2   0.00000000   -7.7919764   12.4886015   19.6058454
   266     44    2   0.00000000   18.3596678  -19.8872832   10.0276283
   267     44    2   0.00000000   11.1479306   11.9855630  -10.8578153
   268     44    2   0.00000000  -11.0819546   10.9608810   -0.7825410
   269     44    2   0.00000000    1.4831168  -17.0983028   14.7909379
   270     44    2   0.00000000   -5.2473537   14.0105998   -7.6480841
   271     44    2   0.00000000  -17.9536098  -10.5349783   -8.5893586
   272     44    2   0.00000000    3.1367424  -11.0469933   11.9307452
   273     44    2   0.00000000   -1.9795637   19.0927127   -5.2167559
   274     44    2   0.00000000    6.1179816  -18.1409258   -2.6313495
   275     44    2   0.00000000  -13.8883874   14.5935642   12.3161591
   276     44    2   0.00000000    5.7781587   17.9034707  -11.4077592
   277     44    2   0.00000000    1.2936094  -17.3220511  -12.7984097
   278     44    2   0.00000000   11.5372599   16.3138171   18.2081104
